Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.8791254286968565,0.0,0.0,0.0,663.9192663269384
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8736510878873182,0.0,0.0,0.0,683.5146976940392
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.8814932402821756,0.0,0.0,0.0,718.2976515411582
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.8707169638048551,0.0,0.0,0.0,712.968669225499
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8894980108721544,0.0,0.0,0.0,662.1575003545745
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8658962166632821,0.0,0.0,0.0,616.1169287589896
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.8619778408236775,0.0,0.0,0.0,456.09905916992295
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.8704967165018173,0.0,0.0,0.0,213.94800124999688
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.8731011322485143,0.0,0.0,0.0,114.42802898145578
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.8662462309759318,0.0,0.0,0.0,86.55006597729073
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.8769593733596532,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.3958303723520267,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.370381736366049,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.8610872380351613,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.4375212268913062,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7494894865666946,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7338756645208294,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7531904590801763,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7614852717443792,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7522649575537568,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9411129671480581,0.0,0.0,0.0,77.7257060225811
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.9377861498802047,0.0,0.0,0.0,164.73876466540955
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.9504741172578302,0.0,0.0,0.0,313.02547014406076
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9426379231891927,0.0,0.0,0.0,509.74848172366814
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9433730685479638,0.0,0.0,0.0,651.2608039270373
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9393563000564767,0.0,0.0,0.0,684.1506026535112
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9392106254173014,0.0,0.0,0.0,710.6146416973969
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.955710037304245,0.0,0.0,0.0,703.4479111922786
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9394719682285477,0.0,0.0,0.0,659.8058384575916
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9373938104705355,0.0,0.0,0.0,604.066144935696
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9488568248008783,0.0,0.0,0.0,454.66383777957964
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9415843650200065,0.0,0.0,0.0,217.2270077736945
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.9387703905309148,0.0,0.0,0.0,109.05150887525114
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.9551333643955964,0.0,0.0,0.0,81.65114870166165
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.9507078647679092,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.4611078689993544,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.448451308014107,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.9349226359963485,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.5314173659357933,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.819652038540979,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8426399520728923,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8377989219703842,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.820396513069219,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8253188043238887,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.042409530879461,0.0,0.0,0.0,78.64167355933698
1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0217986666118835,0.0,0.0,0.0,156.43934875918328
1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.03133094708872,0.0,0.0,0.0,328.4384001523601
