# Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
6.0,1.0,7.0,0.0,15.243995229037813,-0.08399285942056457,41.13241101940555,0.4540371779824214,0.0,0.44909463660256244,0.0,0.0,1.0,15.327988088458376,1.0
6.0,1.0,7.0,0.0,15.382329282436606,-0.06666642705482759,40.87097187736161,0.4784895720629172,0.0,0.46085844525149033,0.0,19.152591305616664,1.0,15.448995709491433,1.0
6.0,1.0,7.0,0.0,15.572251992859805,-0.009162226897503012,40.46564030586661,0.3397379023821292,0.0,0.5497657900702919,0.0,88.05250528130777,1.0,15.581414219757306,1.0
6.0,1.0,7.0,0.0,15.927559540704301,-0.04111231101649309,39.18669156521462,0.4488495455916419,0.22867128008127477,1.1015044427073657,0.0,194.4413837023124,0.0,15.968671851720796,1.0
6.0,1.0,7.0,0.0,15.921135389714482,-0.00017771790012899514,39.188324654928245,0.5426570259797736,0.04891371245326913,0.8978778904601975,0.0,303.47729501494825,0.0,15.92131310761461,1.0
6.0,1.0,7.0,0.0,15.920877501598525,-0.0004356060160938985,39.02345850319433,0.7857391438988459,0.05855539594816942,1.2830118826469028,0.0,379.7446255723518,1.0,15.921313107614617,1.0
6.0,1.0,7.0,0.0,15.920728035686361,-0.0005850719282573943,38.64672030283206,0.8683446255181948,0.044334886447592835,1.7037130223487695,0.0,422.5141482398054,1.0,15.921313107614617,1.0
6.0,1.0,7.0,0.0,15.896210895430688,-0.0005525865416375108,38.4071000690316,1.7790797512111578,0.026355801288232162,2.1396864795495167,0.0,437.16050779072555,1.0,15.896763481972325,1.0
6.0,1.0,7.0,0.0,15.682086378493663,0.0062695273019783004,38.690423029997746,1.0560740919545006,0.030292735801968184,2.7400787360208625,0.0,437.97247239533203,1.0,15.675816851191684,1.0
6.0,1.0,7.0,0.0,15.697681562615639,-0.0026849142183401078,38.14123676353107,0.42412579459933386,0.2375971981018964,3.0890767644042287,0.0,411.9154002920807,1.0,15.70036647683398,1.0
6.0,1.0,7.0,0.0,15.838654945054056,-0.012282231594507429,37.20853908433271,0.43402416072356725,0.22212741519607393,3.5343974747258278,0.0,352.71610853074606,0.0,15.850937176648564,1.0
6.0,1.0,7.0,0.0,15.919080128872036,-0.004440262719964683,36.57416730978797,0.612143604513777,0.14902102726637922,3.2327359666571933,0.0,267.6319984326061,0.0,15.923520391592,1.0
6.0,1.0,7.0,0.0,16.052586005115394,0.0008156228110497931,35.727750603178194,0.3575306783720631,0.0,3.0926495533729486,0.0,157.18990646250376,0.0,16.051770382304344,1.0
6.0,1.0,7.0,0.0,16.039122161565796,-0.000587806314268079,35.56113311166507,0.40951095637365986,0.19612196752729005,2.630637423297746,0.0,43.286870661567924,1.0,16.039709967880064,1.0
6.0,1.0,7.0,0.0,15.805532914669957,0.002616667320785864,36.283950421480874,0.31576515965621166,0.04891370384738619,2.1841311488965314,0.0,-0.0,1.0,15.80291624734917,1.0
6.0,1.0,7.0,0.0,15.767425684515583,2.8495246044867603e-05,36.35509715048198,0.2554339282275456,0.35922577847145276,2.162894196096162,0.0,0.0,1.0,15.767397189269538,1.0
6.0,1.0,7.0,0.0,15.233895666465493,0.021271210712098237,38.05394795710037,0.2756995513100828,0.04938139431479486,2.493046696030083,0.0,0.0,1.0,15.212624455753396,1.0
6.0,1.0,7.0,0.0,14.944992724696128,0.07574184115598145,38.84546346800873,0.2536095922380862,0.049381331524813346,2.7245977602130402,0.0,0.0,1.0,14.86925088354015,1.0
6.0,1.0,7.0,0.0,14.95466548979022,0.0025368040642586055,38.58156008095061,0.2141117457639441,0.0,2.261338490806941,0.0,0.0,1.0,14.95212868572596,1.0
6.0,1.0,2.0,0.0,14.952465931515464,0.0003372457895054359,38.546371980448626,0.20823664409758014,0.0,1.6463354555198715,0.0,0.0,1.0,14.952128685725958,1.0
6.0,1.0,2.0,0.0,14.951976320662352,-0.00015236506360706022,38.349578851381054,0.20694839725410885,0.0,1.2931827358682693,0.0,0.0,1.0,14.95212868572596,1.0
6.0,1.0,2.0,0.0,14.95197649294354,-0.0001521927824170313,38.349255390933706,0.20586693335077044,0.0,1.0531682367646704,0.0,0.0,1.0,14.95212868572596,1.0
6.0,1.0,2.0,0.0,14.95193505415926,-0.0001936315666972564,38.41744506954711,0.20334636598413564,0.0,0.8878128299481013,0.0,0.0,1.0,14.95212868572596,1.0
6.0,1.0,2.0,0.0,14.951931859012346,-0.00019682671361214796,38.54181142554643,0.2131006207884289,0.0,0.7835983626666064,0.0,0.0,1.0,14.95212868572596,1.0
6.0,1.0,2.0,0.0,14.951936194838108,-0.000192490887849642,38.91523227715355,0.23324280232888833,0.0,0.7365210386664097,0.0,0.0,1.0,14.95212868572596,1.0
6.0,1.0,2.0,0.0,15.018254070605149,-0.0075234920476887224,38.92956495234422,0.2572865470994696,0.0,0.6879792430122329,0.0,21.48705508316814,1.0,15.025777562652838,1.0
6.0,1.0,2.0,0.0,14.967534252156739,-0.0007853875417843891,39.24293787231922,0.31014955462981136,0.09731981025778907,0.8450357394686437,0.0,84.71013749571094,1.0,14.968319639698523,1.0
6.0,1.0,2.0,0.0,14.956362605288799,-0.00011734838317805012,39.39906842147427,0.6390238430106647,0.09301876264358507,1.2542201817829448,0.0,170.43095340630998,1.0,14.956479953671979,1.0
6.0,1.0,2.0,0.0,15.460278715298903,-0.026859473041529365,37.71159987962368,0.5326435348232366,0.0,0.7999565601812144,0.0,255.31460749333897,1.0,15.487138188340435,1.0
6.0,1.0,2.0,0.0,15.557550256649158,-0.0019504182369729586,37.45253649536231,0.5050549972645777,0.17025231744067282,1.1499269597009556,0.0,349.42789221889825,0.0,15.55950067488613,1.0
6.0,1.0,2.0,0.0,15.897931531067103,-0.02338157654751049,36.52093711599292,0.6140222379645625,0.15959664234412008,1.0230333188128984,0.0,404.05280497030714,0.0,15.921313107614614,1.0
6.0,1.0,2.0,0.0,15.83659754003939,0.0012081221728004888,36.83425447539352,0.5136220491426586,0.1235199093350289,1.0695089478432682,0.0,416.9578784333381,0.0,15.83538941786659,1.0
6.0,1.0,2.0,0.0,15.56012088546965,0.007052162489429694,37.748858268471544,2.007649730146408,0.060034572255497756,1.6517509008276048,0.0,394.3579506313488,1.0,15.55306872298022,1.0
6.0,1.0,2.0,0.0,15.514269066033986,0.005733927995467928,37.83156149318864,0.43997657595992,0.061583199861696906,1.7420505339495005,0.0,353.74990177737163,1.0,15.508535138038518,1.0
6.0,1.0,2.0,0.0,15.616031870637215,0.00608225407656969,37.39610384202584,0.8533225809791752,0.09171257988256812,1.8224911502754662,0.0,254.09091875312214,1.0,15.609949616560645,1.0
6.0,1.0,2.0,0.0,15.383524601725746,0.003826501215169629,38.11729950855688,0.38043978743870693,0.3912969618402582,2.510312580266465,0.0,173.51782120860418,1.0,15.379698100510579,1.0
6.0,1.0,2.0,0.0,15.509999418822833,-0.0012595983661575008,37.888290726886304,0.3981968018955125,0.018221133696737366,2.295988205041789,0.0,97.08017959908969,1.0,15.511259017188989,1.0
6.0,1.0,2.0,0.0,15.789956627953693,-0.012959619395473902,37.174721637392985,0.4258325278915164,0.3098231186805356,1.3443654732223576,0.0,31.120433361801602,1.0,15.802916247349167,1.0
6.0,1.0,2.0,0.0,15.80264713870881,-0.0002691086403576437,37.36797184826075,0.41750672388604326,0.11433617462832071,1.0549141719050141,0.0,-0.0,1.0,15.802916247349167,1.0
6.0,1.0,2.0,0.0,15.72924071237351,-2.6658048781995778e-05,37.67793293533404,0.44131496954948246,0.017953776464702285,0.9420989938351294,0.0,0.0,1.0,15.729267370422292,1.0
6.0,1.0,2.0,0.0,15.03777766176741,0.024148311918226233,40.07133230652416,0.43489049065811325,0.049999441581758904,1.5275190124828928,0.0,0.0,1.0,15.013629349849186,1.0
6.0,1.0,2.0,0.0,15.455984339502319,-0.026046267318635994,38.73357630886666,0.24036376982487143,0.0,0.7185433756314966,0.0,0.0,1.0,15.482030606820956,1.0
6.0,1.0,2.0,0.0,15.791179204487214,-0.027584132612210238,37.68757286521718,0.21821610705986005,0.0973206973057516,0.2547971162940884,0.0,0.0,1.0,15.818763337099423,1.0
6.0,1.0,7.0,0.0,15.642117294156186,-0.009515428178184774,38.26025177145784,0.20937798093501328,0.0,0.3660162272419939,0.0,0.0,1.0,15.651632722334371,1.0
6.0,1.0,7.0,0.0,15.686534891714324,-0.0006358787023046413,38.25747184443556,0.20694839725410885,0.0,0.37483077782183466,0.0,0.0,1.0,15.687170770416628,1.0
6.0,1.0,7.0,0.0,15.418105221753908,0.002052325386818854,39.28863498097274,0.20586693335077044,0.0,0.47503340396419796,0.0,0.0,1.0,15.41605289636709,1.0
6.0,1.0,7.0,0.0,15.507705173713017,-0.005474233238924363,39.05182294872002,0.20334636598413564,0.0,0.31859385998363693,0.0,0.0,1.0,15.513179406951942,1.0
6.0,1.0,7.0,0.0,15.720153378722653,-0.19680846094594365,38.4770304290597,0.2131006207884289,0.0,0.08715617655476318,0.0,0.0,1.0,15.916961839668595,1.0
6.0,1.0,7.0,0.0,15.83001988480371,-0.1593044414105821,38.4985382837994,0.46040079453753613,0.0,0.05611432661135244,0.0,0.0,1.0,15.989324326214293,1.0
6.0,1.0,7.0,0.0,15.894589709870486,-0.22868556539210294,38.55726198330134,0.32029248138137556,0.22430852119747915,0.296920338057059,0.0,13.212114866845962,1.0,16.123275275262586,1.0
6.0,1.0,7.0,0.0,15.65141227422341,-0.14708940517099184,39.51953054357698,0.3722549563987255,0.04841072651408774,0.3884682307277462,0.0,50.81733086195937,0.0,15.798501679394402,1.0
6.0,1.0,7.0,0.0,15.851402097261406,-0.06770372637582354,39.04002675763539,0.4284187530057353,0.19629097602056036,0.5473801578300393,0.0,83.35293756794981,0.0,15.919105823637231,1.0
6.0,1.0,7.0,0.0,15.915682241055855,-0.0034235825813768482,38.9933192194938,0.5028631864938616,0.0,0.48938297077965687,0.0,175.41685041323035,0.0,15.919105823637231,1.0
6.0,1.0,7.0,0.0,16.260822983190018,-0.04421610202426828,38.100708578768916,0.49528031432443065,0.1945685497090785,0.28685600914526505,0.0,209.0351627698766,0.0,16.305039085214286,1.0
6.0,1.0,7.0,0.0,16.039457359685926,-0.0002526081941372317,38.947812396096076,0.44544045910972296,0.0,0.5625780438961654,0.0,203.39036407882202,0.0,16.039709967880064,1.0
6.0,1.0,7.0,0.0,16.039352105523395,-0.00035786235666670493,39.03319219745957,0.45608310586846645,0.1466183074149066,0.6741382867162287,0.0,254.33163806804734,0.0,16.03970996788006,1.0
6.0,1.0,7.0,0.0,16.32047728860232,-0.02074303988481673,38.23288408526101,0.4765824436394881,0.0,0.498000728917927,0.0,248.0565998566277,0.0,16.341220328487136,1.0
6.0,1.0,7.0,0.0,16.161298479727662,0.0009843676047690709,38.82996564217647,0.3786678641457931,0.0,0.7729032706386261,0.0,264.7995004061749,0.0,16.16031411212289,1.0
6.0,1.0,7.0,0.0,16.33695881012359,-0.0042615183635428,38.26190815333958,0.39682330675857935,0.0,0.8006507947384487,0.0,281.3216477448534,0.0,16.341220328487136,1.0
6.0,1.0,7.0,0.0,16.053725394976546,0.014015427096485426,39.16429495646663,0.4030989248781989,0.0,1.2387983375963239,0.0,225.7534421063809,0.0,16.03970996788006,1.0
6.0,1.0,7.0,0.0,16.038569343501294,-0.001140624378769849,39.23763308223779,0.5565612083706731,0.2398470410729705,1.5617066429295858,0.0,133.39848533866333,0.0,16.039709967880064,1.0
6.0,1.0,7.0,0.0,16.039087196464255,-0.0006227714158088173,39.17450957425433,0.40951095637365986,0.0,1.3531653390394731,0.0,40.74596992957713,1.0,16.03970996788006,1.0
6.0,1.0,7.0,0.0,16.039395436791395,-0.0003145310886620613,39.14567549998433,0.3632199731664387,0.024871380741535252,1.0788139247030788,0.0,-0.0,1.0,16.03970996788006,1.0
6.0,1.0,7.0,0.0,15.898830592453908,0.0011968568923837201,39.59570683375905,0.44597291552666796,0.0,1.0111617941694766,0.0,0.0,1.0,15.897633735561524,1.0
6.0,1.0,7.0,0.0,15.791684512732125,0.0010430782041018069,39.927530562598385,0.3779213523879747,0.0,0.9659001369370506,0.0,0.0,1.0,15.790641434528023,1.0
6.0,1.0,7.0,0.0,15.692355967732109,0.0003481625678587305,40.22064990364093,0.31554480793789164,0.09728425519707432,0.8515582893046156,0.0,0.0,1.0,15.692007805164248,1.0
6.0,1.0,7.0,0.0,15.121321723694825,0.024814571659824924,42.131161409451934,0.23127700821521952,0.02487137032787845,1.2396648558068608,0.0,0.0,1.0,15.096507152034999,1.0
6.0,1.0,2.0,0.0,15.168745508025005,0.0037540305904761157,41.825625674678676,0.21476716455043243,0.0,0.9070487597736838,0.0,0.0,1.0,15.164991477434528,1.0
6.0,1.0,2.0,0.0,15.132879685066719,0.0008534749520840065,41.896805571759074,0.20652066172536093,0.0,0.6975798169946242,0.0,0.0,1.0,15.132026210114635,1.0
6.0,1.0,2.0,0.0,15.190769510738955,-0.12537889169287772,41.68863033207797,0.20586693335077044,0.0,0.5845077474685747,0.0,0.0,1.0,15.316148402431832,1.0
6.0,1.0,2.0,0.0,15.190655816530317,-0.12549258590151524,41.64025440101756,0.20665100696695687,0.0,0.4780190695178294,0.0,0.0,1.0,15.316148402431832,1.0
6.0,1.0,2.0,0.0,15.190426730355192,-0.1257216720766407,41.75882014594919,0.2131006207884289,0.18470165664707291,0.5224525948281625,0.0,0.0,1.0,15.316148402431832,1.0
6.0,1.0,2.0,0.0,15.242928655830756,-0.19161660686652152,41.943443413743275,0.23878912026417398,0.0,0.3289923442899033,0.0,0.0,1.0,15.434545262697277,1.0
6.0,1.0,2.0,0.0,15.391224050392088,-0.15379452769550872,41.48353878359538,0.2631063816028668,0.15191475422630016,0.4231028549657607,0.0,20.411035013860452,0.0,15.545018578087596,1.0
6.0,1.0,2.0,0.0,15.579813986171668,-0.0016002335856419743,40.76683018148782,0.32054926345682266,0.4314259825448409,1.0685269920420073,0.0,85.20130931833111,0.0,15.581414219757308,1.0
6.0,1.0,2.0,0.0,15.677224917437282,-0.0006726177142865002,40.489483068880006,0.39875571823261474,0.12799053829299104,0.7789164989565541,0.0,207.57001121560862,0.0,15.677897535151569,1.0
6.0,1.0,2.0,0.0,15.79786851021723,-0.000633169177178072,40.053785050854614,0.474692609945097,0.04816414228065326,0.7935321825867326,0.0,307.3343656556913,0.0,15.798501679394407,1.0
6.0,1.0,2.0,0.0,15.56028666826479,0.009425229261946291,40.778006290697654,0.45678216530359617,0.0,1.1845764900011315,0.0,383.8352545566361,0.0,15.550861439002842,1.0
6.0,1.0,2.0,0.0,15.669362146794157,-0.002103436451510143,40.17949762060062,0.44544045910972296,0.17188723143555978,1.2942139382889746,0.0,423.7568063414226,0.0,15.671465583245666,1.0
6.0,1.0,2.0,0.0,15.695101114271257,-0.0009140946167033779,39.82239800089248,0.5523637518456034,0.118261359578048,1.4649147735238521,0.0,435.75329472935744,0.0,15.696015208887957,1.0
6.0,1.0,2.0,0.0,15.70713471746091,-0.001155304248194593,39.498301647887914,0.4421918267656589,0.12107238876583425,1.7659952739317852,0.0,434.7734521574867,0.0,15.708290021709104,1.0
6.0,1.0,2.0,0.0,15.730697941071309,-0.0021417062800867808,39.101843987616704,0.38476933177668715,0.048163450865604376,2.1407948273556694,0.0,403.8292862006601,0.0,15.732839647351398,1.0
6.0,1.0,2.0,0.0,15.742133549837739,-0.0029809103348038424,38.75996123877489,0.3756476978529606,0.048163495682598874,2.4389704345368663,0.0,332.7706303737974,0.0,15.745114460172545,1.0
6.0,1.0,2.0,0.0,15.75540762419088,-0.0021960471996776663,38.39010174146169,0.3414798324450995,0.0,2.6683933521834557,0.0,259.2499724681679,0.0,15.757603671390555,1.0
6.0,1.0,2.0,0.0,15.780757346444116,-0.0013959505887315685,38.08427898289065,0.5331496731801542,0.14587179053193267,2.85450153603521,0.0,169.80116784024062,0.0,15.782153297032846,1.0
6.0,1.0,2.0,0.0,15.793565990003128,-0.0008621198508715003,37.900667996633366,0.38103483940949523,0.14587314632357815,2.4891981271226937,0.0,48.25669727662383,1.0,15.794428109853996,1.0
6.0,1.0,2.0,0.0,15.818561167206532,-0.00041656828976306914,37.78133861021682,0.3700519103758161,0.42238431058324477,2.2306538264331284,0.0,-0.0,1.0,15.818977735496295,1.0
6.0,1.0,2.0,0.0,15.830841518661686,-0.0004110296557507972,37.67524556289893,0.4057591549571614,0.09724925668894277,1.6255974759744027,0.0,0.0,1.0,15.831252548317435,1.0
6.0,1.0,2.0,0.0,15.843421487049099,-0.0003202724863394909,37.594625427955606,0.2590090680220565,0.0,1.2611890747778507,0.0,0.0,1.0,15.84374175953544,1.0
6.0,1.0,2.0,0.0,15.867804831846126,-0.0004865533316113021,37.516104592470114,0.30229898552467693,0.04816402362155996,1.064164144571289,0.0,0.0,1.0,15.868291385177738,1.0
6.0,1.0,2.0,0.0,15.880123503871967,-0.0004426941269156796,37.55224465762328,0.21000738446802814,0.04816366523687877,0.8688103090573379,0.0,0.0,1.0,15.880566197998885,1.0
6.0,1.0,6.0,0.0,15.651534748462257,0.004189994065156399,38.402519214178355,0.20823664409758014,0.0,0.8668531464039491,0.0,0.0,1.0,15.6473447543971,1.0
6.0,1.0,6.0,0.0,15.805404003458193,-0.0010845208200832425,38.00423816432274,0.20694839725410885,0.0,0.5231853318256127,0.0,0.0,1.0,15.806488524278276,1.0
6.0,1.0,6.0,0.0,15.442776373152816,-0.1145170177559268,39.41621881047619,0.20586693335077044,0.0,0.8512510706107338,0.0,0.0,1.0,15.557293390908741,1.0
6.0,1.0,6.0,0.0,15.444558487172383,-0.11273490373635739,39.47300629060736,0.2020318471223061,0.0,0.8517742633133926,0.0,0.0,1.0,15.557293390908741,1.0
6.0,1.0,6.0,0.0,15.444506002025124,-0.11278738888361968,39.587855901933814,0.2131006207884289,0.0,0.6488446183248431,0.0,0.0,1.0,15.557293390908743,1.0
6.0,1.0,6.0,0.0,15.44621513049642,-0.11107826041232396,39.98495050005169,0.3504004503562313,0.013038434943833712,0.5547572574346304,0.0,0.0,1.0,15.557293390908743,1.0
6.0,1.0,6.0,0.0,15.533213031145655,-0.024080359763086662,39.9141087070044,2.7361058370670257,0.14852084044755648,0.8758264994298488,0.0,24.815969230823757,1.0,15.557293390908741,1.0
6.0,1.0,6.0,0.0,15.498438755731495,0.00034379495547540986,40.191379796043655,0.3722549563987255,0.030883232189022686,0.9363797635870481,0.0,94.45733277380688,0.0,15.498094960776019,1.0
6.0,1.0,6.0,0.0,15.322135732173365,0.0016360617955139241,40.91523742062718,0.4615782506525941,0.034027678709915694,1.3308080481645352,0.0,195.63374166609464,1.0,15.320499670377849,1.0
6.0,1.0,6.0,0.0,15.43948804857816,-0.0016157660425247537,40.36447458322617,0.5028631864938616,1.058893328493694,1.8691126720102018,0.0,307.819884188843,0.0,15.441103814620686,1.0
6.0,1.0,6.0,0.0,15.678938448539883,-0.003373654566459848,39.546364564158374,0.5050549972645777,0.11335049154846945,1.40517375201595,0.0,383.54487876719753,0.0,15.682312103106344,1.0
6.0,1.0,6.0,0.0,15.800670326451218,-0.0022459208979520714,39.11418134165288,0.44544045910972296,0.024619627737436235,1.3266186953144223,0.0,423.6762571899046,0.0,15.80291624734917,1.0
6.0,1.0,6.0,0.0,15.607903014544933,0.0013837723341070616,39.650460398282526,0.4458561299374707,0.04923924051913034,1.6949222546797311,0.0,432.3309678886593,0.0,15.606519242210826,1.0
6.0,1.0,6.0,0.0,15.725292141559585,-0.0009736513066154545,39.09392759134384,0.388101233654109,0.0,1.8381660921177323,0.0,435.19488045402045,0.0,15.7262657928662,1.0
6.0,1.0,6.0,0.0,15.869270138390018,-0.005151001917393233,38.42875900265227,0.35881002878253093,0.0957412391672195,1.969865575797341,0.0,411.13724734709956,0.0,15.874421140307412,1.0
6.0,1.0,6.0,0.0,16.372381608218664,-0.0335553603446547,36.76376653646757,0.3756476978529606,0.0,1.7084885453883614,0.0,352.86749623581886,0.0,16.40593696856332,1.0
6.0,1.0,6.0,0.0,16.403818785747145,-0.0021181828161725624,36.47372635391538,0.3293525875774742,0.0,1.8687230494675062,0.0,272.0632972457089,0.0,16.405936968563317,1.0
6.0,1.0,6.0,0.0,16.64071799940946,-0.002012689684745904,35.56347415197804,0.3292124081696707,0.38390263382940526,2.010885291078708,0.0,161.97970864696384,0.0,16.642730689094208,1.0
6.0,1.0,6.0,0.0,16.522011104122885,-0.00011544072848847991,35.900346584828824,0.4258325278915164,0.09584144564274705,1.7156244045061935,0.0,47.59047417683056,1.0,16.522126544851375,1.0
6.0,1.0,6.0,0.0,16.307033193260246,0.0019941080459594195,36.59057299111187,0.5369681846196592,0.020543138945437196,1.596088747430374,0.0,0.031680535261900136,0.0,16.305039085214286,1.0
6.0,1.0,6.0,0.0,16.328692971550048,-0.0004669425128094873,36.58024700953791,1.8919632759797191,0.29108170766995445,1.8659609380140791,0.0,0.0,1.0,16.32915991406286,1.0
6.0,1.0,6.0,0.0,16.045657337746125,0.005947369866061799,37.449822262269414,0.33563661363814656,0.04792075664933123,1.6972932212807417,0.0,0.0,1.0,16.03970996788006,1.0
6.0,1.0,6.0,0.0,16.0394192724509,-0.0002906954291576563,37.45553524754381,0.2271179474116567,0.0,1.332415754003405,0.0,0.0,1.0,16.03970996788006,1.0
6.0,1.0,6.0,0.0,15.67972419570782,0.008258612462153418,38.628590503403586,0.21000738446802814,0.0,1.3045492391216584,0.0,0.0,1.0,15.671465583245666,1.0
6.0,1.0,5.0,0.0,15.422611725537017,0.016475259625574386,39.43720626237041,0.20823664409758014,0.0,1.3240923656458894,0.0,0.0,1.0,15.406136465911441,1.0
6.0,1.0,5.0,0.0,15.429416443641852,-0.12787694726689025,39.43992440970145,0.25366357665736977,0.047680714035092935,1.2666422828607882,0.0,0.0,1.0,15.557293390908741,1.0
