# Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
6.0,1.0,6.0,0.0,15.687124347518544,-0.008675175184455194,39.82418397773971,0.5853045085213648,0.044493027011434136,1.1909365577392141,0.0,365.65905962500676,0.0,15.695799522703002,1.0
6.0,1.0,6.0,0.0,15.695311522408216,-0.0004880002947863983,39.61926537219334,0.5149139855294421,0.4402042285097645,1.6249238075324044,0.0,432.99065258372315,0.0,15.695799522703002,1.0
6.0,1.0,6.0,0.0,15.695141074107305,-0.0006584485956990358,39.34880962034296,0.5012488281162713,0.07380672455234334,1.7682351581849498,0.0,442.61403212090636,0.0,15.695799522703005,1.0
6.0,1.0,6.0,0.0,15.694863501772527,-0.0009360209304796662,38.99815384500667,0.4139759837768492,0.0,2.037797998008143,0.0,444.7887264175681,0.0,15.695799522703005,1.0
6.0,1.0,6.0,0.0,15.694183229168853,-0.0016162935341507102,38.60288132908989,0.3482352549380081,0.07380517945740506,2.4379829033855507,0.0,417.50266572954274,0.0,15.695799522703005,1.0
6.0,1.0,6.0,0.0,15.693489403923914,-0.002310118779090012,38.184907545076776,0.5858415101568225,0.3827874555503927,3.031611151091779,0.0,358.1258907795747,0.0,15.695799522703005,1.0
6.0,1.0,6.0,0.0,15.503470003753463,0.003849665014988562,38.30778578017905,0.339689876162968,0.16808778127383484,3.365898238587316,0.0,272.76097230214936,0.0,15.499620338738477,1.0
6.0,1.0,6.0,0.0,16.175010212309182,-0.008521028581523734,35.73033682845653,0.41567221695193357,0.03868050850148363,2.501901512282112,0.0,160.08455663002343,0.0,16.183531240890705,1.0
6.0,1.0,6.0,0.0,16.382237297944048,-0.00973432590896784,34.985273504451,0.3909580744346777,0.0,1.753751983524304,0.0,43.5764460877071,0.0,16.391971623853017,1.0
6.0,1.0,6.0,0.0,15.952937452931595,0.014630191996554758,36.27190358961721,0.42685405167538903,0.09997596898836372,1.694505666791872,0.0,-0.0,1.0,15.93830726093504,1.0
6.0,1.0,6.0,0.0,15.357439528716359,0.03219221767047848,38.14707927597868,0.4263522696720047,0.07798450722179644,2.756039266838792,0.0,0.0,1.0,15.32524731104588,1.0
6.0,1.0,6.0,0.0,15.589364191040008,-0.01330290464310972,37.28832928569628,0.440728760755537,0.252487831295191,1.647835297815539,0.0,0.0,1.0,15.602667095683117,1.0
6.0,1.0,6.0,0.0,15.131279683312268,0.011499145384560169,38.851604536697906,0.34785777244938565,0.19442465131050335,1.7868752485788182,0.0,0.0,0.0,15.119780537927706,1.0
6.0,1.0,6.0,0.0,14.797557506442505,0.009781237797370577,40.01656062601026,0.232886755587348,0.29810302660519633,2.222838765412553,0.0,0.0,0.0,14.787776268645132,1.0
6.0,1.0,7.0,0.0,14.827025690177042,-0.016005783779252842,39.85865601588805,0.209323589329373,0.0,1.682879061093646,0.0,0.0,0.0,14.843031473956295,1.0
6.0,1.0,7.0,0.0,14.868161437363739,-0.011765638115995345,39.7844102593381,0.20663430688175533,0.0,1.070901863275159,0.0,0.0,1.0,14.879927075479731,1.0
6.0,1.0,7.0,0.0,14.866962088621161,0.003308608785083884,40.07541973226862,0.20363070008794587,0.0,0.7631314096999038,0.0,0.0,1.0,14.863653479836078,1.0
6.0,1.0,7.0,0.0,15.15189983587252,-0.029210504600201626,39.467200092414856,0.20770606616374068,0.15171910650024004,0.35659255493725145,0.0,0.0,1.0,15.181110340472722,1.0
6.0,1.0,7.0,0.0,15.225557918355184,-0.10656339465062283,39.71176268560627,0.43609159727421937,0.0,0.3586704219771832,0.0,0.0,1.0,15.332121313005807,1.0
6.0,1.0,7.0,0.0,15.144060804474979,-0.0789320263264135,40.89189810761383,0.45863062093522583,0.0,0.4572539436849709,0.0,0.0,1.0,15.222992830801392,1.0
6.0,1.0,7.0,0.0,15.27804606460964,-0.06289110664889944,40.64215306634318,0.4827603102746397,0.0,0.4690839128703929,0.0,19.039010443170085,1.0,15.34093717125854,1.0
6.0,1.0,7.0,0.0,15.463719260407519,-0.008662438611758388,40.24701110982282,0.34091585354230025,0.0,0.5563973227289971,0.0,87.53032635883997,1.0,15.472381699019277,1.0
6.0,1.0,7.0,0.0,15.82386702254302,-0.04168791692241085,38.9606273803701,0.4497969189748263,0.2156118733516727,1.0645192452029986,0.0,193.2882854241834,0.0,15.86555493946543,1.0
6.0,1.0,7.0,0.0,15.81690367581842,-0.0001497160005959246,38.96577142734305,0.5424816768012084,0.049728039270552256,0.8942673466494179,0.0,301.67757964741753,0.0,15.817053391819016,1.0
6.0,1.0,7.0,0.0,15.816642877469427,-0.0004105143495972491,38.80457684144645,0.7881976820825063,0.05521129986566948,1.2789700890404274,0.0,377.49262105799073,1.0,15.817053391819023,1.0
6.0,1.0,7.0,0.0,15.816502032367957,-0.000551359451064759,38.43355985320968,0.8686117474941144,0.04507298390870805,1.6947538087610856,0.0,420.00850706638954,1.0,15.817053391819023,1.0
6.0,1.0,7.0,0.0,15.793384951854604,-0.0005208423608390154,38.19489571254803,1.7981714001865683,0.026794578774208048,2.1368837989511187,0.0,434.5680091199115,1.0,15.793905794215442,1.0
6.0,1.0,7.0,0.0,15.591489156553301,0.005911740770088059,38.44678126118724,1.0648994565022067,0.030797056285840327,2.726732481804429,0.0,435.375158520215,1.0,15.585577415783213,1.0
6.0,1.0,7.0,0.0,15.6061937474737,-0.0025312659130970324,37.91228325443916,0.4233525489028257,0.24043823380989565,3.0742733596501437,0.0,409.4726130120909,1.0,15.608725013386795,1.0
6.0,1.0,7.0,0.0,15.73395134291857,-0.010757163689386406,37.03362297862131,0.43395762202662036,0.213049468259461,3.5163410172083864,0.0,350.62439158412195,0.0,15.744708506607957,1.0
6.0,1.0,7.0,0.0,15.814064473082379,-0.004347039598459007,36.404367757244614,0.6168047715671497,0.1485339189662113,3.2393575298568,0.0,266.0448568957132,0.0,15.818411512680836,1.0
6.0,1.0,7.0,0.0,15.951459481414734,0.0008910214819109071,35.54875003572054,0.36043261896018985,0.0,3.0965645473892955,0.0,156.2577211065372,0.0,15.950568459932821,1.0
6.0,1.0,7.0,0.0,15.937764159969994,-0.0005431009650460233,35.38623290483832,0.4118444095786029,0.1997565502975746,2.633279600211128,0.0,43.03016596694456,1.0,15.93830726093504,1.0
6.0,1.0,7.0,0.0,15.698507615644292,0.002708092941286092,36.12759777450876,0.31860913336280194,0.04972803052139659,2.1977590717215882,0.0,-0.0,1.0,15.695799522703005,1.0
6.0,1.0,7.0,0.0,15.659482364869227,5.900290102578095e-05,36.200000156566716,0.25711835116110116,0.36520625245711036,2.1805696141462265,0.0,0.0,1.0,15.659423361968202,1.0
6.0,1.0,7.0,0.0,15.117886551871372,0.021655131519024883,37.921979492407665,0.27779793046757717,0.05057300598671435,2.5164008637303423,0.0,0.0,1.0,15.096231420352346,1.0
6.0,1.0,7.0,0.0,14.833755419366625,0.07695977465335463,38.69417658508611,0.2553775320669565,0.05057294168156147,2.7468706423831444,0.0,0.0,1.0,14.75679564471327,1.0
6.0,1.0,7.0,0.0,14.84428435166394,0.00261099856946054,38.42025640510313,0.21527657083528795,0.0,2.2824780561537032,0.0,0.0,1.0,14.841673353094482,1.0
6.0,1.0,1.0,0.0,14.842043118501536,0.0003697654070572192,38.3805653378419,0.209323589329373,0.0,1.662851619661578,0.0,0.0,1.0,14.841673353094478,1.0
6.0,1.0,1.0,0.0,14.841543852851334,-0.00012950024314640294,38.17688480808992,0.2080320469678104,0.0,1.3071928139728388,0.0,0.0,1.0,14.84167335309448,1.0
6.0,1.0,1.0,0.0,14.84153823127887,-0.0001351218156104329,38.16680579621413,0.20694996781653968,0.0,1.0654134264215642,0.0,0.0,1.0,14.84167335309448,1.0
6.0,1.0,1.0,0.0,14.841493778084228,-0.00017957501025274485,38.23255347472306,0.204346408752216,0.0,0.8988577444966976,0.0,0.0,1.0,14.84167335309448,1.0
6.0,1.0,1.0,0.0,14.841489102610375,-0.00018425048410543505,38.35550639269229,0.21404651807645414,0.0,0.7941216046130611,0.0,0.0,1.0,14.84167335309448,1.0
6.0,1.0,1.0,0.0,14.84149017146542,-0.00018318162905969727,38.72623518393621,0.23416040936202642,0.0,0.7470556803996629,0.0,0.0,1.0,14.84167335309448,1.0
6.0,1.0,1.0,0.0,14.904021943202553,-0.007094202702668386,38.74689873944582,0.25787464610313815,0.0,0.6988185221246381,0.0,21.359630119681988,1.0,14.911116145905222,1.0
6.0,1.0,1.0,0.0,14.847686995243134,-0.0005958636648360977,39.076587750820025,0.30889450271173813,0.09894001300607846,0.8563992092574844,0.0,84.2077798605898,1.0,14.848282858907968,1.0
6.0,1.0,1.0,0.0,14.83605354521831,-0.00010392677805453074,39.22987256230692,0.6428258085510341,0.095263378147291,1.2678685283527422,0.0,169.42024449665948,1.0,14.836157471996366,1.0
6.0,1.0,1.0,0.0,15.348357599065057,-0.027292628833776502,37.513215989477985,0.5323014787239652,0.0,0.8010807903047121,0.0,253.80051194085883,1.0,15.37565022789883,1.0
6.0,1.0,1.0,0.0,15.44725299615112,-0.0019644257344104635,37.24836202064259,0.5041002424337752,0.17436063903524687,1.152960197897098,0.0,347.3556754244285,0.0,15.449217421885528,1.0
6.0,1.0,1.0,0.0,15.79333624760287,-0.023717144216149087,36.300447552978994,0.6062861000082902,0.15048208513208228,1.014611639951575,0.0,401.65664534207815,0.0,15.81705339181902,1.0
6.0,1.0,1.0,0.0,15.73717380855659,0.001137008350100596,36.598858155390445,0.5116460651119588,0.12045667352488157,1.0587031921343208,0.0,414.48518767934775,0.0,15.736036800206488,1.0
6.0,1.0,1.0,0.0,15.476489030961144,0.006649603195835104,37.46783337201216,2.0455993307478444,0.06111914784270733,1.6328044872338732,0.0,392.0192845244685,1.0,15.469839427765308,1.0
6.0,1.0,1.0,0.0,15.423662995520115,0.00632204425607282,37.57768326218436,0.4411990872195538,0.0628026201556331,1.7302825274034963,0.0,351.65205411315065,1.0,15.417340951264041,1.0
6.0,1.0,1.0,0.0,15.505892425451762,0.006272086713287762,37.20340395979674,0.8617984940605662,0.09382829899271983,1.8390232235110706,0.0,252.58408005796548,1.0,15.499620338738474,1.0
6.0,1.0,1.0,0.0,15.269908584798575,0.0039300874488865855,37.93334564535684,0.38291249866106586,0.3991081857255504,2.532943461421918,0.0,172.4888062064961,1.0,15.265978497349689,1.0
6.0,1.0,1.0,0.0,15.398927916145901,-0.0012447097484868082,37.69717334300633,0.3998684251830258,0.018660823905770865,2.3134404229618246,0.0,96.50446374166938,1.0,15.400172625894388,1.0
6.0,1.0,1.0,0.0,15.682662918328454,-0.013136604374549693,36.97123866198002,0.4284377064004811,0.31657118287106584,1.3512708238967548,0.0,30.935879449250443,1.0,15.695799522703002,1.0
6.0,1.0,1.0,0.0,15.695546821957365,-0.00025270074563851265,37.161040725007744,0.4201696374944932,0.11673121070494438,1.0623309022527363,0.0,-0.0,1.0,15.695799522703002,1.0
6.0,1.0,1.0,0.0,15.626331787555651,-2.494233661121933e-05,37.45593804470634,0.4444261476876289,0.01838701513459466,0.9453762222043538,0.0,0.0,1.0,15.626356729892265,1.0
6.0,1.0,1.0,0.0,14.940344819285183,0.024338226538266613,39.83117480921095,0.44083027170437744,0.047143975676127506,1.5293658103089165,0.0,0.0,1.0,14.916006592746914,1.0
6.0,1.0,1.0,0.0,15.370590349092065,-0.026496757203636284,38.453605183797045,0.24191119013340573,0.0,0.7093598003744033,0.0,0.0,1.0,15.397087106295704,1.0
6.0,1.0,1.0,0.0,15.702232783572194,-0.027746098930618253,37.419575575799385,0.21944926248895946,0.09894091482182099,0.25386337920730623,0.0,0.0,1.0,15.729978882502813,1.0
6.0,1.0,2.0,0.0,15.544589740101909,-0.008233154863996638,38.01975360693046,0.21048392740690136,0.0,0.371417986662068,0.0,0.0,1.0,15.552822894965905,1.0
6.0,1.0,2.0,0.0,15.591028844799823,-0.0006398477474108197,38.00533811662152,0.2080320469678104,0.0,0.37824971565092014,0.0,0.0,1.0,15.591668692547234,1.0
6.0,1.0,2.0,0.0,15.342002952023744,0.001520832135932853,38.9688124214198,0.20694996781653968,0.0,0.46691391342818694,0.0,0.0,1.0,15.34048211988781,1.0
6.0,1.0,2.0,0.0,15.431062480634726,-0.0054470306473702,38.73760884278593,0.204346408752216,0.0,0.3124006010208959,0.0,0.0,1.0,15.436509511282097,1.0
6.0,1.0,2.0,0.0,15.636968706476974,-0.18560056644016032,38.189164407800035,0.21404651807645414,0.0,0.08884130018024647,0.0,0.0,1.0,15.822569272917136,1.0
6.0,1.0,2.0,0.0,15.745716970040181,-0.15041949686365197,38.219097072374495,0.46514473879644813,0.0,0.05727045305911305,0.0,0.0,1.0,15.896136466903833,1.0
6.0,1.0,2.0,0.0,15.80806716917133,-0.21881808553216317,38.2809611806274,0.32235741565795367,0.22972126127253686,0.3040852580713379,0.0,13.133762889436014,1.0,16.026885254703494,1.0
6.0,1.0,2.0,0.0,15.554875155763822,-0.1382081252155515,39.27424502564756,0.3723429237116294,0.04921667950492327,0.39563629604943473,0.0,50.515968180824835,0.0,15.693083280979375,1.0
6.0,1.0,2.0,0.0,15.751488449903114,-0.06420682105409412,38.79942231966158,0.42871451621457674,0.20102763081462094,0.5587675786619032,0.0,82.85862855329196,0.0,15.815695270957207,1.0
6.0,1.0,2.0,0.0,15.812465891949719,-0.0032293790074874964,38.76144017301618,0.5017275808409729,0.0,0.49504076877753245,0.0,174.37657357341942,0.0,15.815695270957207,1.0
6.0,1.0,2.0,0.0,16.163112922050466,-0.04494071683580368,37.850385829696464,0.49416282830743546,0.19853917083139672,0.2852355501611776,0.0,207.7955188130768,0.0,16.20805363888627,1.0
6.0,1.0,2.0,0.0,15.93806799313399,-0.00023926780105280505,38.707780151006695,0.4435569413220213,0.0,0.564323038916299,0.0,202.1841955454486,0.0,15.938307260935042,1.0
6.0,1.0,2.0,0.0,15.93796997965669,-0.00033728127834816986,38.79175846332968,0.4544009170243081,0.15015632186056876,0.6752316094509864,0.0,252.8233718319924,0.0,15.938307260935039,1.0
6.0,1.0,2.0,0.0,16.223786905738802,-0.021050330140816625,37.976444731345,0.4770006767776348,0.0,0.4938764269816799,0.0,246.58554656166075,0.0,16.24483723587962,1.0
6.0,1.0,2.0,0.0,16.06198979303806,0.0010705421251877264,38.58050840189915,0.3768706327620528,0.0,0.7668763730850316,0.0,263.2291564693345,0.0,16.06091925091287,1.0
6.0,1.0,2.0,0.0,16.24060553094305,-0.004231704936569705,38.00488462333081,0.3958590823562135,0.0,0.7939666161496367,0.0,279.6533223017901,0.0,16.24483723587962,1.0
6.0,1.0,2.0,0.0,15.952686034498953,0.014378773563913597,38.92352204144079,0.4011124382575546,0.0,1.232392952601476,0.0,224.41465351920903,0.0,15.938307260935039,1.0
6.0,1.0,2.0,0.0,15.937243113455658,-0.0010641474793833328,39.00174182125351,0.5456851343068089,0.2404319661726203,1.561181879405827,0.0,132.60739055822023,0.0,15.93830726093504,1.0
6.0,1.0,2.0,0.0,15.937720278128268,-0.0005869828067712649,38.93926027668637,0.4118444095786029,0.0,1.3568648536565675,0.0,40.50433357176133,1.0,15.938307260935039,1.0
6.0,1.0,2.0,0.0,15.938010836764306,-0.00029642417073300753,38.91028903674648,0.3645729050158543,0.02345097728328261,1.084717308716092,0.0,-0.0,1.0,15.938307260935037,1.0
6.0,1.0,2.0,0.0,15.794047310661442,0.0012446926656288918,39.37151405099506,0.4486674525091263,0.0,1.0207272584304254,0.0,0.0,1.0,15.792802617995815,1.0
6.0,1.0,2.0,0.0,15.685311862668673,0.0010861387674609138,39.707319436501116,0.3791982752030566,0.0,0.9768633602613213,0.0,0.0,1.0,15.684225723901214,1.0
6.0,1.0,2.0,0.0,15.592505654710004,0.0003187331133010882,39.97650305887747,0.3165579608981439,0.09926956514649563,0.8562164859248058,0.0,0.0,1.0,15.592186921596703,1.0
6.0,1.0,2.0,0.0,15.025907808059939,0.02502350693181109,41.870788073227004,0.232886755587348,0.02345096746434929,1.2427261236258815,0.0,0.0,1.0,15.000884301128128,1.0
6.0,1.0,5.0,0.0,15.087846919147037,0.0034918573508615426,41.51354318336213,0.21601169634905487,0.0,0.8987490322050775,0.0,0.0,1.0,15.084355061796174,1.0
6.0,1.0,5.0,0.0,15.038909483544405,0.0016490216814699216,41.63229896861374,0.20759398984617064,0.0,0.706507288592541,0.0,0.0,1.0,15.037260461862935,1.0
6.0,1.0,5.0,0.0,15.092734114188225,-0.11813332970156602,41.434589048242366,0.20694996781653968,0.0,0.5947848592774649,0.0,0.0,1.0,15.21086744388979,1.0
6.0,1.0,5.0,0.0,15.092550669436854,-0.11831677445293785,41.382510359325025,0.20770606616374068,0.0,0.4864224801229692,0.0,0.0,1.0,15.21086744388979,1.0
6.0,1.0,5.0,0.0,15.092326208446337,-0.1185412354434522,41.49388300866347,0.21404651807645414,0.1877766126187348,0.5314077996770742,0.0,0.0,1.0,15.21086744388979,1.0
6.0,1.0,5.0,0.0,15.146912114400347,-0.1852091986054615,41.66612940349137,0.23984362202664433,0.0,0.3344694850588046,0.0,0.0,1.0,15.332121313005807,1.0
6.0,1.0,5.0,0.0,15.290393698875747,-0.1458918033461762,41.221807447952976,0.263791370559691,0.1544438662503699,0.4301698256013238,0.0,20.289991186249424,0.0,15.43628550222192,1.0
6.0,1.0,5.0,0.0,15.470851928625226,-0.0015297703940509225,40.53961316622168,0.3194673483007129,0.42661188179003073,1.054314009257379,0.0,84.69603888053318,0.0,15.472381699019277,1.0
6.0,1.0,5.0,0.0,15.569808099827206,-0.0006631911743369888,40.254377511169295,0.3965820707865242,0.13012135442742492,0.7792614735982953,0.0,206.33905606621317,0.0,15.570471291001542,1.0
6.0,1.0,5.0,0.0,15.692462343042678,-0.0006209379367034516,39.81262076002674,0.47119436682425875,0.048965990080041766,0.7901982549208177,0.0,305.5117766517475,0.0,15.693083280979382,1.0
6.0,1.0,5.0,0.0,15.477254667510163,0.008773360606660086,40.46451711419539,0.4547356888367145,0.0,1.1618059535933307,0.0,381.5589913317658,0.0,15.468481306903502,1.0
6.0,1.0,5.0,0.0,15.589008972937844,-0.0020843239434856454,39.86899306498774,0.4435569413220213,0.16562325912819756,1.2699756899520698,0.0,421.24379581643154,0.0,15.591093296881326,1.0
6.0,1.0,5.0,0.0,15.613378755849567,-0.0008621386353400294,39.527168986638,0.5530814141657653,0.1187444337746951,1.4471494830443405,0.0,433.1691412725463,0.0,15.614240894484908,1.0
6.0,1.0,5.0,0.0,15.624725573381609,-0.001089119905089167,39.21485542828219,0.4425188014598175,0.12126290884129144,1.7518286391053965,0.0,432.1951094738811,0.0,15.6258146932867,1.0
6.0,1.0,5.0,0.0,15.646943244905664,-0.0020190459846138394,38.83232706759231,0.3848055485153894,0.04896528715415497,2.1257383648723804,0.0,401.434452108711,0.0,15.648962290890278,1.0
6.0,1.0,5.0,0.0,15.657725774671302,-0.002810315020765917,38.50061443037858,0.37589281154214327,0.04896533271727317,2.4287476375648867,0.0,330.7971963568733,0.0,15.66053608969207,1.0
6.0,1.0,5.0,0.0,15.669370843948663,-0.0020516443492060734,38.14399394761786,0.3430124094782152,0.0,2.6617582769731793,0.0,257.7125389693624,0.0,15.671422488297868,1.0
6.0,1.0,5.0,0.0,15.693254245126763,-0.0013158407746843741,37.85078693786962,0.5364226520008755,0.14939179094126837,2.8533650824284997,0.0,168.79419375616067,0.0,15.694570085901447,1.0
6.0,1.0,5.0,0.0,15.705331134091903,-0.0008127506113382105,37.673336905518596,0.38499456239953145,0.14939317944922678,2.4900714184082204,0.0,47.97051995429486,1.0,15.706143884703241,1.0
6.0,1.0,5.0,0.0,15.728898822861694,-0.00039265944513064617,37.55741405353611,0.3742058658414408,0.4322163837753042,2.246470565626114,0.0,-0.0,1.0,15.729291482306827,1.0
6.0,1.0,5.0,0.0,15.740477876835797,-0.00038740427281542785,37.45314772138277,0.40827839165638036,0.09959595732313932,1.6327919126480017,0.0,0.0,1.0,15.740865281108611,1.0
6.0,1.0,5.0,0.0,15.751460201087852,-0.00029147862655065827,37.37740834627274,0.2577107344528171,0.0,1.265458896776943,0.0,0.0,1.0,15.751751679714403,1.0
6.0,1.0,5.0,0.0,15.774441006572602,-0.0004582707453870889,37.302261582402096,0.3030916189645931,0.048965869445484395,1.0686748661019985,0.0,0.0,1.0,15.774899277317989,1.0
6.0,1.0,5.0,0.0,15.786055932222794,-0.00041714389698312355,37.338346555727796,0.21110387918161644,0.048965505094332,0.8733290830942606,0.0,0.0,1.0,15.78647307611978,1.0
6.0,1.0,2.0,0.0,15.570521461034371,0.00395056214860923,38.144515426977875,0.209323589329373,0.0,0.8605224462921763,0.0,0.0,1.0,15.566570898885761,1.0
6.0,1.0,2.0,0.0,15.717328628692883,-0.0010764550081379218,37.768479456767835,0.2080320469678104,0.0,0.5264302538892999,0.0,0.0,1.0,15.718405083701022,1.0
6.0,1.0,2.0,0.0,15.341417630121418,-0.10644167090229217,39.21756189858974,0.20694996781653968,0.0,0.866293567445842,0.0,0.0,1.0,15.44785930102371,1.0
6.0,1.0,2.0,0.0,15.34157858866844,-0.10628071235526983,39.27609370573438,0.2029754423788403,0.0,0.8666315517489998,0.0,0.0,1.0,15.44785930102371,1.0
6.0,1.0,2.0,0.0,15.341515236630805,-0.10634406439290688,39.38879095022453,0.21404651807645414,0.0,0.6600378270123841,0.0,0.0,1.0,15.447859301023712,1.0
6.0,1.0,2.0,0.0,15.343124709795038,-0.10473459122867385,39.78063667384946,0.35326852505688966,0.013255501829531849,0.5643596823871744,0.0,0.0,1.0,15.447859301023712,1.0
6.0,1.0,2.0,0.0,15.425154456945336,-0.022704844078375315,39.7239258292079,2.7886181121416804,0.15120992767332492,0.8920610830256723,0.0,24.668802764275796,1.0,15.44785930102371,1.0
6.0,1.0,2.0,0.0,15.387609410899081,0.00037704443337893624,40.00566396401466,0.3723429237116294,0.03162846873921895,0.9445629066659739,0.0,93.89717121918181,0.0,15.387232366465703,1.0
6.0,1.0,2.0,0.0,15.207056225845726,0.0017046630540509357,40.73959660034862,0.4607619608869503,0.03484879321430938,1.3385473169982594,0.0,194.47357233195498,1.0,15.205351562791677,1.0
6.0,1.0,2.0,0.0,15.326344402109822,-0.0016191506596891373,40.17747629243697,0.5017275808409729,1.077029442916185,1.8834703360349427,0.0,305.9944159079988,0.0,15.327963552769514,1.0
6.0,1.0,2.0,0.0,15.569784063917407,-0.0034034688077682887,39.34285930551743,0.5041002424337752,0.11388236591208672,1.4089927632027188,0.0,381.2703375616651,0.0,15.573187532725175,1.0
6.0,1.0,2.0,0.0,15.69354959753769,-0.002249925165317298,38.9043819741763,0.4435569413220213,0.02321360188215481,1.3252556055162588,0.0,421.163724346599,0.0,15.695799522703005,1.0
6.0,1.0,2.0,0.0,15.51192317156371,0.0013044296893512171,39.40681045222714,0.44400368002862056,0.046427189662689265,1.6813516681032978,0.0,429.7671099014241,0.0,15.51061874187436,1.0
6.0,1.0,2.0,0.0,15.635024819906564,-0.0009555127295947912,38.83798513433722,0.38704641110903426,0.0,1.8204972168898848,0.0,432.61403856868196,0.0,15.635980332636159,1.0
6.0,1.0,2.0,0.0,15.767356310939569,-0.004760006534104454,38.215413327125646,0.3581468775013997,0.0973351614982687,1.965202570218627,0.0,408.69907475768593,0.0,15.772116317473674,1.0
6.0,1.0,2.0,0.0,16.275232935206425,-0.0336265373857376,36.53963119855398,0.37589281154214327,0.0,1.7000325232540994,0.0,350.7748815127095,0.0,16.308859472592165,1.0
6.0,1.0,2.0,0.0,16.306808118762945,-0.0020513538292191054,36.25315022684421,0.3306832674283856,0.0,1.859418381357852,0.0,270.44987671957017,0.0,16.30885947259216,1.0
6.0,1.0,2.0,0.0,16.54938572458441,-0.0019814862397850054,35.32897639249713,0.33132021406771806,0.3902939338202122,2.0022384691886583,0.0,161.01911826452445,0.0,16.551367210824196,1.0
6.0,1.0,2.0,0.0,16.428689912949725,-6.530789663938485e-05,35.67471994179278,0.4284377064004811,0.09743703623441673,1.7083811128157853,0.0,47.30824776605445,1.0,16.428755220846362,1.0
6.0,1.0,2.0,0.0,16.210108740040766,0.002055101154495737,36.3762103392466,0.5434947975343036,0.020885145882048792,1.6005773473632698,0.0,0.031492659769733145,0.0,16.20805363888627,1.0
6.0,1.0,2.0,0.0,16.232128160412415,-0.000447876469426175,36.36457408800238,1.9218813940857944,0.2977471673232359,1.8820152365895595,0.0,0.0,1.0,16.23257603688184,1.0
6.0,1.0,2.0,0.0,15.944381951549428,0.006074690614389094,37.24689164983447,0.3393284160200577,0.04871855250834175,1.7115499434755093,0.0,0.0,1.0,15.938307260935039,1.0
6.0,1.0,2.0,0.0,15.938040849095135,-0.0002664118399032835,37.250339665833835,0.2284448481998549,0.0,1.343482862277983,0.0,0.0,1.0,15.938307260935037,1.0
6.0,1.0,2.0,0.0,15.598880991044268,0.007787694162942188,38.355966105271534,0.21110387918161644,0.0,1.295557588123684,0.0,0.0,1.0,15.591093296881326,1.0
6.0,1.0,2.0,0.0,15.338152568026274,0.016805649096177065,39.17802499801873,0.209323589329373,0.0,1.3226998269106092,0.0,0.0,1.0,15.321346918930097,1.0
6.0,1.0,2.0,0.0,15.32793249223776,-0.11992680878594926,39.2365614523721,0.2558745001916095,0.048474513609048385,1.2894451825960667,0.0,0.0,1.0,15.44785930102371,1.0
