Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9366500700297331,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22795534949892277,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.22448445018554544,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2125024506221552,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2196896461952894,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.20423258664341973,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4304571800710464,0.0,0.0,0.0,273.8535718440544
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.421061213707331,0.0,0.0,0.0,349.6725198102858
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.4321665897697224,0.0,0.0,0.0,513.0194957578867
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.41201335153048624,0.0,0.0,0.0,696.9863989396868
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.41613326189525235,0.0,0.0,0.0,845.3080335983154
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.4372611944592481,0.0,0.0,0.0,874.1866843112875
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.41093270243895247,0.0,0.0,0.0,900.2705906762695
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.42797471526932207,0.0,0.0,0.0,898.4750083965711
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.41718684687243324,0.0,0.0,0.0,854.8927087873154
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4256543005222658,0.0,0.0,0.0,797.7172142137764
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.4235584428010592,0.0,0.0,0.0,642.4375379272366
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.42861133647803645,0.0,0.0,0.0,403.214319063909
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.4176661964270831,0.0,0.0,0.0,292.5872149044323
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.4112213131960476,0.0,0.0,0.0,258.5214754764064
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.4269906953067455,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.9215372963706967,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.9203492144324794,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.4125329188283204,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.887008977303697,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18952053189284485,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1875591854362837,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17858603069691917,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.18540072568345833,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.18774933362545193,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.38759624597021014,0.0,0.0,0.0,252.13128678243552
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.374250410505409,0.0,0.0,0.0,345.8212366613183
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3796699102301566,0.0,0.0,0.0,497.832057995339
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.38238126316846244,0.0,0.0,0.0,691.8850570754153
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.37113586225407175,0.0,0.0,0.0,844.7136667069125
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3899130611970904,0.0,0.0,0.0,871.4165419897407
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3723652167406495,0.0,0.0,0.0,889.4246218043661
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.38725959893775724,0.0,0.0,0.0,895.2049629833027
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.382015831210204,0.0,0.0,0.0,837.0805642701354
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.3812470772182899,0.0,0.0,0.0,796.7374659293554
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.36589059827140974,0.0,0.0,0.0,643.4064359336143
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.3608032033464767,0.0,0.0,0.0,389.00861612777464
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.38165897714266,0.0,0.0,0.0,293.5958453884664
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.3833640242095948,0.0,0.0,0.0,267.3379869741414
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.388615750875955,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.8806476071260572,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.8799220718842418,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.3676752793315765,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9488795326098927,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23855774087018297,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.24549041690441412,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24437893680699907,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24693266349557447,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.24698764985239388,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.434658674232312,0.0,0.0,0.0,277.40140409678474
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.4365489623379202,0.0,0.0,0.0,360.74441520191965
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.44823227320245,0.0,0.0,0.0,521.1636338571418
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.4566486053915944,0.0,0.0,0.0,709.0470419101468
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.449242442152049,0.0,0.0,0.0,858.2915682633906
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.45092226947614517,0.0,0.0,0.0,879.1775487511871
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.44270297005467757,0.0,0.0,0.0,907.5016956954862
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.43684294401246043,0.0,0.0,0.0,901.5353896317321
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.4621898573897902,0.0,0.0,0.0,859.4396889001614
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.44644933725755914,0.0,0.0,0.0,809.8699739491396
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.4356364364296672,0.0,0.0,0.0,655.0891324178866
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.44980654270395243,0.0,0.0,0.0,406.5965269996355
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.4628181482315572,0.0,0.0,0.0,303.6015923561018
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.4240436622243224,0.0,0.0,0.0,280.64942599723645
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.451589619343965,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.9529701525581,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.953830785891277,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.4419422269509812,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.903789370660242,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21564543774693729,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.19877683913241964,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.20940501488975324,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1955471853256648,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2157693911856012,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.41517718986668006,0.0,0.0,0.0,267.21063283774305
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.3972292314701389,0.0,0.0,0.0,344.72874535028126
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.4095465062115722,0.0,0.0,0.0,516.0593326245825
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.3947765252910988,0.0,0.0,0.0,708.9637349425535
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4115046313080599,0.0,0.0,0.0,848.0470219820254
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.4110298372347243,0.0,0.0,0.0,876.7520894483773
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3913657921666005,0.0,0.0,0.0,888.8659947948602
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.40724969563517505,0.0,0.0,0.0,892.1427135432698
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.41041661633461346,0.0,0.0,0.0,844.5299434005967
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.40681637677661253,0.0,0.0,0.0,798.3269541399827
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.40269376891297154,0.0,0.0,0.0,646.2667547982795
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.39241133595168964,0.0,0.0,0.0,404.65591633340836
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.3922336274579736,0.0,0.0,0.0,304.5533128725374
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.410226727112233,0.0,0.0,0.0,267.82006750099487
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.4015628653088066,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.9006982923140023,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.920922317833714,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.4119647182333246,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.1819464592722342,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47836140391370974,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5052250247563871,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5171965614999752,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5014897037364259,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49152056943005756,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7037907090344316,0.0,0.0,0.0,256.31741429037316
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.6938109671124983,0.0,0.0,0.0,343.8374493774815
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.6972156456924499,0.0,0.0,0.0,488.26927628361904
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.710117979035399,0.0,0.0,0.0,684.7660811807453
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.7037595476981404,0.0,0.0,0.0,841.4264844649311
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.7019899389474203,0.0,0.0,0.0,867.3024174337412
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6803245430179432,0.0,0.0,0.0,885.4247719652358
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.7106967591572415,0.0,0.0,0.0,888.4092071023101
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6916415588956197,0.0,0.0,0.0,842.721476889578
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.7016121770918782,0.0,0.0,0.0,786.8939508135958
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.7050206078812854,0.0,0.0,0.0,641.1030043261554
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.6893521075777206,0.0,0.0,0.0,386.61555666392263
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.693826865058188,0.0,0.0,0.0,290.5051460637579
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.6875687270570685,0.0,0.0,0.0,260.8148912275583
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.6983776658636542,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.191499590697057,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.209173662703254,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.6803783370361283,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.7549934078913934,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04259489707216172,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04416662200496534,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.056919377232555426,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05088426414927992,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04787148794750646,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2669300359224125,0.0,0.0,0.0,258.0989740619323
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.2523398132078538,0.0,0.0,0.0,341.5688957224879
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.233787931771175,0.0,0.0,0.0,498.8874961268678
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.250666712167121,0.0,0.0,0.0,690.5525356821117
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.23834083219996938,0.0,0.0,0.0,852.4096524682064
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2561910168586942,0.0,0.0,0.0,867.3606376578388
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.250665317198403,0.0,0.0,0.0,900.1560790253336
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.23792073795909305,0.0,0.0,0.0,892.1589632853484
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.23773973909954024,0.0,0.0,0.0,855.00709932852
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.2557829005368792,0.0,0.0,0.0,791.832772853703
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.26257218856150444,0.0,0.0,0.0,645.2882857976481
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.2563305121320446,0.0,0.0,0.0,388.5160049163709
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.2521431748350988,0.0,0.0,0.0,288.24589965054685
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.237549096715087,0.0,0.0,0.0,262.1706444988414
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.2576159246750858,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.7417639315371845,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.7278671794269307,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.2590979693986968,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9234876743450193,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22076771827368485,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2357614655716043,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.22689075485138538,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.23631369240665376,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.227716275580403,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.444389186780695,0.0,0.0,0.0,265.4519425793857
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.4269157039652467,0.0,0.0,0.0,324.67673691388404
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.4242883295880568,0.0,0.0,0.0,490.4623879543184
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.44109924018241975,0.0,0.0,0.0,689.5984594647207
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4522154660689917,0.0,0.0,0.0,835.0570100608113
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.41110819960538647,0.0,0.0,0.0,868.6946032200409
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.4241074596802206,0.0,0.0,0.0,885.8262338548815
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.4244662056816974,0.0,0.0,0.0,886.9550193776781
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.4266441400266404,0.0,0.0,0.0,836.7424840162925
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.42014216351034217,0.0,0.0,0.0,781.7395194288338
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.42300623187298053,0.0,0.0,0.0,637.1357686455221
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.43138919613616594,0.0,0.0,0.0,385.311824325445
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.431383700711447,0.0,0.0,0.0,290.6149935506087
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.431271370360372,0.0,0.0,0.0,266.6043250314869
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.4417042377371754,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.907564274384313,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.9306158390556643,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.4136903440981803,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.916619548397866,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24090622493298533,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21479757625066304,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.21364407154274412,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.22105068999307925,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.21595510060831902,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.41614576382228163,0.0,0.0,0.0,261.26526997677956
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.4020319662804739,0.0,0.0,0.0,342.8065650722478
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.4168466565836355,0.0,0.0,0.0,505.38572733516764
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.4126803514243407,0.0,0.0,0.0,696.1615275019523
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4230921173417058,0.0,0.0,0.0,852.7791656100295
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.4054093089333562,0.0,0.0,0.0,879.9058989112613
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3996928866921351,0.0,0.0,0.0,897.2034150460651
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.42080741396859533,0.0,0.0,0.0,903.736308382214
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.4110517902015509,0.0,0.0,0.0,833.5195525861345
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.41379293665366207,0.0,0.0,0.0,800.549386899539
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.4180854034749819,0.0,0.0,0.0,632.4397378201403
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.42128804671479564,0.0,0.0,0.0,382.91781852607085
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.4163104316398176,0.0,0.0,0.0,289.5042255317497
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.433428556481469,0.0,0.0,0.0,265.77497759653096
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.4170251768536732,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.902902870152031,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.9042179462197126,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.403832894892911,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8454796157940175,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14642763416700422,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14720693987212394,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14245459905417424,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15298723888212806,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1326849079936168,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3320345040871461,0.0,0.0,0.0,254.9986024512064
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.356589695783291,0.0,0.0,0.0,338.8281204928092
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3513902884270435,0.0,0.0,0.0,488.2412832953112
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.33561217147000594,0.0,0.0,0.0,686.6429511225915
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.35179769667598154,0.0,0.0,0.0,840.4596895679499
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3481342274664087,0.0,0.0,0.0,861.6847172209499
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3434890461235104,0.0,0.0,0.0,878.5000643625784
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.34338882995751496,0.0,0.0,0.0,880.5100540848553
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.35374255641214164,0.0,0.0,0.0,839.2440846010585
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.3480676013911383,0.0,0.0,0.0,796.2041900801368
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.35411381547270815,0.0,0.0,0.0,632.5537670660188
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.34822617790077787,0.0,0.0,0.0,386.83354201858083
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.336242472723011,0.0,0.0,0.0,285.6091327576428
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.3456575448621757,0.0,0.0,0.0,257.30468586756234
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3506540060323102,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.8311632223301821,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.8356823187093259,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.3433961740909814,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9584016827993652,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28285505419525303,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.29290460584412464,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2888914564651652,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.31351247124692433,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.28755811892572414,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4868351188214947,0.0,0.0,0.0,247.75232378441927
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.486479464595212,0.0,0.0,0.0,331.4378823199504
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.480973267036758,0.0,0.0,0.0,494.20676997791605
